CASENUM,hsgpa,SUPER V,SUPER M,Superset,STEMINDEX,NONSTEM INDEX,AL,FAR,SEX,ETHNIC,ACPROG1,termhrs,Math Tier,CRS1 ,CRS1 name,c1 grade,gradeN,C2 ID,C2 Name,C2 Grade,grade2N,1TG Bla,1TG zer,1T GD b,1T GD z,ACPROG2,Change,C F STEM,C T STEM,STEM1,CUMHRS2,CG Bla,CG 0,FG D b,FG D z,RATE,RATE.WSD
941,2.8,460,420,880,2980,3120,4,1,2,4,BSAS,16,1,6,Intermediate Algebra,C,2,,,,,2.667,2.667,0.133,0.133,BSAS,0,0,0,0,15,2.667,2.667,0.133,0.133,N,W
415,2.8,520,520,1010,3210,3250,2,1,2,7,BSAS,16,1,6,Intermediate Algebra,F,0,,,,,1.333,1.333,1.467,1.467,BSAS,1,0,0,0,15,1.524,1.524,1.276,1.276,N,W
637,2.15,500,500,960,2750,2680,0,0,2,7,BSAS,16,1,6,Intermediate Algebra,F,0,,,,,1.867,1.867,0.283,0.283,BSAS,0,0,0,0,123,2.36,2.36,-0.21,-0.21,N,W
16,3.12,480,480,880,3232,3376,4,1,2,7,BSAS,17,2,111,College Math for Aviation I,C,2,,,,,3.118,3.118,0.002,0.002,BSSS,1,0,0,0,134,3.472,3.472,-0.352,-0.352,G,G
893,3.36,680,680,1260,3956,3948,4,1,2,9,BSAE,16,4,243,Calculus & Analytical Geom III,A,4,,,,,3.5,3.5,-0.14,-0.14,BSAE,0,0,0,1,139,3,3,0.36,0.36,G,G
811,2.96,550,550,940,3266,3308,3,1,2,4,BSATM,17,2,112,College Math for Aviation II,C,2,,,,,1.588,1.588,1.372,1.372,BSATM,0,0,0,0,116,2.431,2.431,0.529,0.529,G,G
123,3.66,600,580,1180,3956,4108,3,1,2,7,BSASP,16,2,111,College Math for Aviation I,B,3,,,,,3.188,3.188,0.472,0.472,BSASP,0,0,0,0,0, ,0,,3.66,N,W
367,3.5,740,670,1410,4180,4210,2,1,2,7,BSAE,14,4,243,Calculus & Analytical Geom III,C,2,,,,,3.214,3.214,0.286,0.286,BSAE,0,0,0,1,150,2.815,2.815,0.685,0.685,G,G
15,3,410,410,770,2980,3170,1,0,2,5,BSATM,15,1,6,Intermediate Algebra,D,1,,,,,2.133,2.133,0.867,0.867,BSHS,1,0,0,0,15,2.133,2.133,0.867,0.867,N,W
191,3.7,430,430,850,3500,3810,3,1,2,7,BSAS,16,1,6,Intermediate Algebra,C,2,,,,,2.867,2.867,0.833,0.833,BSAS,1,0,0,0,124,2.973,2.973,0.727,0.727,G,G
606,3.21,600,600,1110,3636,3678,4,1,2,9,BSAE,14,4,242,Calculus & Analytical Geom II,B,3,,,,,3.429,3.429,-0.219,-0.219,BSAE,0,0,0,1,141,2.946,2.946,0.264,0.264,G,G
631,3.91,740,680,1420,4446,4548,0,0,1,7,BSAE,15,5,345,Differential Eq & Matrix Meth,B,3,,,,,3.733,3.733,0.177,0.177,BSAE,0,0,0,1,139,3.413,3.413,0.497,0.497,G,G
846,3.77,620,620,1160,4042,4176,4,1,1,7,BSAS,14,2,112,College Math for Aviation II,A,4,,,,,2.923,2.923,0.847,0.847,BSA,0,0,0,0,110,3.356,3.356,0.414,0.414,G,G
532,2.78,570,570,1050,3288,3274,0,0,2,7,BSAE,16,4,142,Trigonometry,B,3,241,Calculus & Analytical Geom I,AU,0,2.25,2.25,0.53,0.53,BSAS,1,1,0,1,123,3.366,3.366,-0.586,-0.586,G,G
533,3.7,680,650,1330,4200,4290,0,0,2,7,BSAS,16,2,112,College Math for Aviation II,A,4,,,,,4,4,-0.3,-0.3,BSAE,1,0,1,0,146,3.847,3.847,-0.147,-0.147,G,G
287,3.22,450,450,900,3282,3476,0,0,2,2,BSAS,17,2,111,College Math for Aviation I,D,1,,,,,2.765,2.765,0.455,0.455,BSAS,0,0,0,0,131,3.156,3.156,0.064,0.064,G,G
439,3.8,750,790,1430,4500,4470,0,0,2,7,BSAE,17,4,242,Calculus & Analytical Geom II,A,4,,,,,4,4,-0.2,-0.2,BSAE,1,0,0,1,137,3.484,3.484,0.316,0.316,G,G
536,3.96,580,600,1120,4096,4288,0,0,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.813,3.813,0.147,0.147,BSBA,0,1,0,1,115,3.97,3.97,-0.01,-0.01,G,G
718,3.67,680,680,1270,4152,4206,4,1,2,9,BSAE,16,4,243,Calculus & Analytical Geom III,D,1,,,,,3.25,3.25,0.42,0.42,BSHS,1,1,0,1,111,3.134,3.134,0.536,0.536,G,G
19,2.5,450,500,950,2950,2950,0,0,2,5,BSAE,15,4,241,Calculus & Analytical Geom I,W,0,,,,, ,0,,2.5,BSAE,0,0,0,1,6,3.167,3.167,-0.667,-0.667,N,W
118,3.51,580,580,1160,3846,3968,3,1,2,7,BSHS,17,1,6,Intermediate Algebra,C,2,,,,,3.118,3.118,0.392,0.392,BSHS,0,0,0,0,110,3.073,3.073,0.437,0.437,G,G
589,3.06,550,460,1010,3306,3458,4,1,2,7,BSAMS,12,,,,,,,,,,1.333,1.333,1.727,1.727,BSAMS,1,0,0,0,0, ,0,,3.06,N,W
363,3.17,590,650,1200,3752,3736,3,1,2,7,BSBA,17,,,,,,,,,,3.647,3.647,-0.477,-0.477,BSBA,0,0,0,0,115,3.595,3.595,-0.425,-0.425,G,G
551,4,670,620,1290,4310,4490,4,1,2,7,BSME,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.438,3.438,0.562,0.562,BSME,1,0,0,1,133,3.1,3.1,0.9,0.9,G,G
580,2.88,460,440,900,3068,3204,4,1,2,7,BSME,15,4,140,College Algebra,D,1,142,Trigonometry,C,2,1.917,1.917,0.963,0.963,BSME,1,0,0,1,12,1.917,1.917,0.963,0.963,N,S
544,3.95,640,640,1280,4290,4440,0,0,2,9,BSASP,16,2,111,College Math for Aviation I,A,4,,,,,3.813,3.813,0.137,0.137,BSASP,0,0,0,0,110,3.934,3.934,0.016,0.016,G,G
427,2.6,510,510,900,2970,2980,4,1,2,7,BSAS,14,1,6,Intermediate Algebra,C,2,,,,,2.846,2.846,-0.246,-0.246,BSATM,1,0,0,0,113,2.15,2.15,0.45,0.45,G,G
246,4,630,630,1110,4140,4310,2,1,2,7,BSAE,16,4,242,Calculus & Analytical Geom II,B,3,,,,,3.75,3.75,0.25,0.25,BSAE,1,0,0,1,133,3.471,3.471,0.529,0.529,G,G
547,3.16,530,560,1080,3536,3608,0,0,2,7,BSAS,15,2,111,College Math for Aviation I,C,2,,,,,3.6,3.6,-0.44,-0.44,BSAS,0,0,0,0,115,3.037,3.037,0.123,0.123,G,G
642,2.89,580,600,1180,3514,3492,0,0,2,7,BSAE,14,4,241,Calculus & Analytical Geom I,F,0,,,,,1.214,1.214,1.676,1.676,BSAE,0,0,0,1,14,1.444,1.444,1.446,1.446,N,S
296,3.6,670,560,1230,3950,4110,3,1,2,7,BSAS,17,2,111,College Math for Aviation I,D,1,,,,,2,2,1.6,1.6,BSHFP,1,0,0,0,124,2.319,2.319,1.281,1.281,G,G
333,3.41,670,650,1320,4016,4048,0,0,2,7,BSAE,16,4,242,Calculus & Analytical Geom II,D,1,,,,,2.188,2.188,1.222,1.222,BSAE,0,0,0,1,129,2.789,2.789,0.621,0.621,G,G
156,3.8,630,630,1230,4140,4270,3,1,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.438,3.438,0.362,0.362,BSAE,1,0,0,1,58,3.204,3.204,0.596,0.596,N,W
563,2.7,610,610,1130,3360,3290,4,1,2,7,NDCOS,15,3,140,College Algebra,D,1,,,,,1.333,1.333,1.367,1.367,NDCOS,0,0,0,0,0, ,0,,2.7,N,W
310,3.73,580,580,1100,3918,4084,4,1,2,7,BSAE,15,4,241,Calculus & Analytical Geom I,B,3,,,,,3.133,3.133,0.597,0.597,BSAE,0,0,0,1,156,2.974,2.974,0.756,0.756,G,G
336,3.65,560,600,1160,3950,4080,3,1,2,7,BSAS,16,2,112,College Math for Aviation II,C,2,,,,,2.938,2.938,0.712,0.712,BSAS,0,0,0,0,130,3.325,3.325,0.325,0.325,G,G
842,2.18,520,520,960,2788,2704,4,1,2,5,BSAS,13,1,6,Intermediate Algebra,F,0,,,,,0.846,0.846,1.334,1.334,BSAS,0,0,0,0,4,0.846,0.846,1.334,1.334,N,S
525,3.5,580,580,1080,3760,3880,1,0,2,7,BSAE,15,4,140,College Algebra,C,2,142,Trigonometry,C,2,2.467,2.467,1.033,1.033,BSAE,0,0,0,1,0, ,0,,3.5,N,W
461,3.85,600,600,1200,4110,4280,0,0,2,7,BSAS,16,2,111,College Math for Aviation I,B,3,,,,,3.8,3.8,0.05,0.05,BSAS,0,0,0,0,109,3.807,3.807,0.043,0.043,G,G
790,2.8,650,650,1180,3510,3420,4,1,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,C,2,,,,,2.75,2.75,0.05,0.05,BSAE,0,0,0,1,119,2.6,2.6,0.2,0.2,G,G
183,3.27,490,500,990,3452,3606,3,1,2,7,BSAS,16,2,112,College Math for Aviation II,C,2,,,,,3.063,3.063,0.207,0.207,BSAS,0,0,0,0,112,3.242,3.242,0.028,0.028,G,G
374,3.25,490,500,990,3440,3590,4,1,2,7,BSAS,16,1,6,Intermediate Algebra,C,2,,,,,3.4,3.4,-0.15,-0.15,BSBA,0,0,0,0,123,3.694,3.694,-0.444,-0.444,G,G
402,3.18,660,660,1210,3778,3754,4,1,2,4,BSAS,16,2,112,College Math for Aviation II,A,4,,,,,3.067,3.067,0.113,0.113,BSAS,0,0,0,0,0, ,0,,3.18,N,W
410,3.95,650,650,1210,4230,4370,1,0,2,7,BSAE,15,4,241,Calculus & Analytical Geom I,F,0,,,,,2.083,2.083,1.867,1.867,BSAE,1,0,0,1,0, ,0,,3.95,N,W
72,3.11,510,510,980,3356,3468,2,1,2,9,BSAS,14,2,111,College Math for Aviation I,B,3,,,,,3.357,3.357,-0.247,-0.247,BSAS,0,0,0,0,115,3.105,3.105,0.005,0.005,G,G
931,3.5,360,580,940,3620,3740,3,1,2,7,BSAMS,12,,,,,,,,,,2.333,2.333,1.167,1.167,BSAMS,0,0,0,0,36,2.222,2.222,1.278,1.278,N,W
202,4,620,620,1240,4260,4440,4,1,2,7,BSATM,16,,,,,,,,,,3.625,3.625,0.375,0.375,BSATM,0,0,0,0,107,3.929,3.929,0.071,0.071,G,G
892,3,610,610,1210,3620,3610,4,1,2,7,BSAS,16,2,112,College Math for Aviation II,B,3,,,,,3.067,3.067,-0.067,-0.067,BSA,0,0,0,0,105,2.765,2.765,0.235,0.235,G,G
665,3.45,540,540,980,3590,3740,2,1,2,7,BSAS,16,2,112,College Math for Aviation II,C,2,,,,,2.467,2.467,0.983,0.983,BSAS,1,0,0,0,122,3.358,3.358,0.092,0.092,G,G
337,3.07,500,460,960,3262,3416,3,1,2,2,BSASP,16,2,112,College Math for Aviation II,AU,0,,,,,2.667,2.667,0.403,0.403,BSAS,0,0,0,0,113,2.491,2.491,0.579,0.579,G,G
57,3.3,640,700,1330,4010,3970,4,1,2,7,BSAS,16,2,112,College Math for Aviation II,A,4,,,,,3.8,3.8,-0.5,-0.5,BSAS,1,0,0,0,121,3.901,3.901,-0.601,-0.601,G,G
245,3.45,590,590,1120,3780,3880,0,0,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,C,2,,,,,2.188,2.188,1.262,1.262,BSAE,0,0,0,1,47.2,2.308,2.308,1.142,1.142,N,W
564,3.88,660,660,1220,4208,4324,3,1,2,9,BSAE,15,3,142,Trigonometry,D,1,,,,,3.133,3.133,0.747,0.747,BSME,0,0,0,1,42,3.133,3.133,0.747,0.747,N,W
504,3,690,690,1360,3850,3760,4,1,2,7,BSAMS,14,2,112,College Math for Aviation II,A,4,,,,,3.385,3.385,-0.385,-0.385,BSHS,1,0,0,0,57,2.807,2.807,0.193,0.193,N,S
352,3.64,590,600,1170,3954,4082,1,0,2,7,BSAE,13,4,241,Calculus & Analytical Geom I,B,3,,,,,2.615,2.615,1.025,1.025,BSA,0,1,0,1,118,2.783,2.783,0.857,0.857,G,G
9,3.56,670,670,1150,3956,3998,1,0,2,4,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.813,3.813,-0.253,-0.253,BSME,1,0,0,1,118,2.21,2.21,1.35,1.35,N,S
174,2.95,450,580,1030,3380,3390,1,0,2,7,BSAS,17,2,112,College Math for Aviation II,W,0,,,,,1.214,1.214,1.736,1.736,BSAE,0,0,0,0,34,1.214,1.214,1.736,1.736,N,W
849,2.8,560,560,1020,3260,3260,1,0,2,9,BSBA,16,3,222,Business Statistics,A,4,,,,,2.813,2.813,-0.013,-0.013,BSBA,1,0,0,0,21,1.929,1.929,0.871,0.871,N,S
325,3.7,710,710,1220,4150,4180,4,1,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.813,3.813,-0.113,-0.113,BSAE,0,0,0,1,134,3.866,3.866,-0.166,-0.166,G,G
888,2.65,500,490,990,3070,3110,4,1,2,5,BSAS,16,,,,,,,,,,2.833,2.833,-0.183,-0.183,BSAS,0,0,0,0,0, ,0,,2.65,N,W
196,2.94,520,560,1070,3394,3422,1,0,2,2,BSAE,16,4,241,Calculus & Analytical Geom I,C,2,,,,,2.188,2.188,0.752,0.752,BSA,0,1,0,1,105,2.626,2.626,0.314,0.314,G,G
964,2.51,540,520,1060,3086,3068,3,1,2,7,BSASP,14,1,6,Intermediate Algebra,F,0,,,,,0.214,0.214,2.296,2.296,BSASP,0,0,0,0,0, ,0,,2.51,N,W
328,3.8,520,520,910,3710,3950,4,1,2,7,BSAS,13,2,111,College Math for Aviation I,C,2,,,,,2.833,2.833,0.967,0.967,BSAS,0,0,0,0,121,3.025,3.025,0.775,0.775,G,G
621,2.07,460,410,870,2522,2526,0,0,2,7,BSAMS,12,,,,,,,,,,2,2,0.07,0.07,BSA,0,0,0,0,123,2.233,2.233,-0.163,-0.163,G,G
219,3.17,540,540,1060,3502,3596,1,0,1,7,BSAS,15,4,140,College Algebra,C,2,142,Trigonometry,C,2,2.667,2.667,0.503,0.503,BSASP,0,0,0,0,119,3.381,3.381,-0.211,-0.211,G,G
261,3.7,510,650,1160,4030,4120,1,0,1,7,NDCOE,16,4,242,Calculus & Analytical Geom II,C,2,,,,,2.375,2.375,1.325,1.325,BSME,0,0,0,1,116,2.481,2.481,1.219,1.219,G,G
141,2.62,550,490,1040,3102,3136,4,1,2,7,BSAS,16,1,6,Intermediate Algebra,C,2,,,,,3.2,3.2,-0.58,-0.58,BSAS,1,0,0,0,78,3.099,3.099,-0.479,-0.479,N,S
432,3.02,570,570,1140,3522,3556,4,1,2,7,BSAS,16,1,6,Intermediate Algebra,D,1,,,,,1.533,1.533,1.487,1.487,BSAS,0,0,0,0,0, ,0,,3.02,N,W
587,2.49,520,520,940,2954,2932,0,0,2,7,BSBA,16,2,111,College Math for Aviation I,D,1,,,,,1.133,1.133,1.357,1.357,BSAS,1,0,0,0,131,2.566,2.566,-0.076,-0.076,G,G
954,2.3,500,500,930,2810,2770,4,1,1,7,BSAMS,12,,,,,,,,,,2.5,2.5,-0.2,-0.2,BSAMS,0,0,0,0,36,2.5,2.5,-0.2,-0.2,N,W
876,3.7,460,460,860,3540,3820,3,1,1,4,BSAS,14,2,112,College Math for Aviation II,B,3,,,,,2.714,2.714,0.986,0.986,BSEE,1,0,1,0,140,2.69,2.69,1.01,1.01,G,G
617,2.69,450,450,870,2934,3022,3,1,2,7,BSAS,17,1,6,Intermediate Algebra,C,2,,,,,2.077,2.077,0.613,0.613,BSAS,1,0,0,0,111,3.045,3.045,-0.355,-0.355,G,G
143,4,640,680,1300,4380,4500,3,1,2,4,BSAE,14,4,242,Calculus & Analytical Geom II,B,3,,,,,3.714,3.714,0.286,0.286,BSAE,0,0,0,1,134,3.11,3.11,0.89,0.89,G,G
791,3.77,420,560,980,3802,3996,4,1,2,7,BSAE,17,4,241,Calculus & Analytical Geom I,A,4,,,,,3.714,3.714,0.056,0.056,BSAE,0,0,0,1,120,3.275,3.275,0.495,0.495,G,G
859,3.7,660,640,1300,4160,4260,4,1,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.563,3.563,0.137,0.137,BSAE,0,0,0,1,25,2.625,2.625,1.075,1.075,N,W
676,2.79,610,610,1090,3374,3322,0,0,2,7,BSAMS,14,2,111,College Math for Aviation I,F,0,,,,,0.5,0.5,2.29,2.29,BSAMS,0,0,0,0,0, ,0,,2.79,N,W
534,3.52,600,600,1130,3842,3946,0,0,1,7,BSHFP,16,2,112,College Math for Aviation II,B,3,,,,,3.25,3.25,0.27,0.27,BSHFP,1,0,0,0,16,3.25,3.25,0.27,0.27,N,W
957,2.55,490,520,1010,3060,3050,4,1,2,4,BSAS,16,1,6,Intermediate Algebra,B,3,,,,,1.417,1.417,1.133,1.133,BSBA,0,0,0,0,116,1.93,1.93,0.62,0.62,N,S
837,3.94,560,480,1040,3884,4192,0,0,1,7,BSAS,17,3,241,Calculus & Analytical Geom I,C,2,,,,,2.647,2.647,1.293,1.293,BSAS,0,0,0,0,135,3.327,3.327,0.613,0.613,G,G
874,2.71,510,560,1070,3256,3238,4,1,2,9,BSAE,17,4,241,Calculus & Analytical Geom I,C,2,,,,,2.176,2.176,0.534,0.534,BSAE,1,0,0,1,30,2.267,2.267,0.443,0.443,N,W
486,3.07,560,720,1280,3842,3736,3,1,2,7,BSCIV,15,4,242,Calculus & Analytical Geom II,B,3,,,,,2.267,2.267,0.803,0.803,BSCIV,0,0,0,1,127,2.415,2.415,0.655,0.655,G,G
882,3.78,620,520,1140,3928,4164,2,1,2,7,BSAS,15,2,111,College Math for Aviation I,D,1,,,,,2.357,2.357,1.423,1.423,BSA,0,0,0,0,47,2.321,2.321,1.459,1.459,G,G
164,3.01,490,490,950,3246,3358,0,0,2,2,BSAS,16,1,6,Intermediate Algebra,B,3,,,,,2.467,2.467,0.543,0.543,BSATM,0,0,0,0,96,2,2,1.01,1.01,N,S
602,2.86,540,540,1080,3336,3368,0,0,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,F,0,,,,,0.75,0.75,2.11,2.11,BSAE,0,0,0,1,3,0.75,0.75,2.11,2.11,N,S
603,3,620,600,1220,3620,3620,4,1,2,4,BSATM,17,2,111,College Math for Aviation I,C,2,,,,,2.706,2.706,0.294,0.294,BSATM,0,0,0,0,114,3.212,3.212,-0.212,-0.212,G,G
794,2.71,500,500,960,3086,3128,4,1,2,4,BSAE,17,4,140,College Algebra,F,0,142,Trigonometry,F,0,0.882,0.882,1.828,1.828,BSAE,1,0,0,1,6,0.882,0.882,1.828,1.828,N,S
269,3.71,550,620,1140,3986,4108,4,1,2,7,NDCOE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.813,3.813,-0.103,-0.103,BSME,0,0,0,1,117,3.677,3.677,0.033,0.033,G,G
608,3.42,590,590,990,3632,3726,3,1,2,7,NDCOB,16,3,220,Quantitative Methods II,A,4,,,,,2.875,2.875,0.545,0.545,BSBA,0,0,0,0,116,3.121,3.121,0.299,0.299,G,G
935,2.59,490,430,920,2904,2992,0,0,2,7,NDCOS,13,4,140,College Algebra,F,0,142,Trigonometry,D,1,1.615,1.615,0.975,0.975,BSHFP,0,0,0,0,10,1.615,1.615,0.975,0.975,N,W
66,3,630,680,1200,3680,3600,3,1,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,B,3,,,,,3.188,3.188,-0.188,-0.188,BSAE,0,0,0,1,153,2.933,2.933,0.067,0.067,G,G
474,3.69,540,600,1140,3954,4092,3,1,1,2,BSAE,15,4,241,Calculus & Analytical Geom I,B,3,,,,,2.733,2.733,0.957,0.957,BSASP,0,1,0,1,106,3.35,3.35,0.34,0.34,G,G
420,3.11,430,430,800,3096,3288,3,1,1,7,BSAS,15,2,111,College Math for Aviation I,F,0,,,,,0.429,0.429,2.681,2.681,BSAS,0,0,0,0,8,0.75,0.75,2.36,2.36,N,S
823,3.34,500,470,970,3444,3642,4,1,2,7,BSASP,15,3,140,College Algebra,C,2,,,,,2.5,2.5,0.84,0.84,BSHFP,0,0,0,0,114,2.737,2.737,0.603,0.603,G,G
51,2.91,640,560,1200,3506,3528,4,1,2,7,BSAE,14,4,242,Calculus & Analytical Geom II,F,0,,,,,0.214,0.214,2.696,2.696,BSHS,1,1,0,1,8,1,1,1.91,1.91,N,S
80,3.05,630,640,1200,3670,3640,4,1,2,7,BSCE,16,4,241,Calculus & Analytical Geom I,F,0,,,,,0.375,0.375,2.675,2.675,BSCE,0,0,0,1,3,0.5,0.5,2.55,2.55,N,W
789,2.92,600,530,1130,3412,3466,2,1,2,4,BSAE,16,4,241,Calculus & Analytical Geom I,F,0,,,,,1.692,1.692,1.228,1.228,BSAE,0,0,0,1,44,1.962,1.962,0.958,0.958,N,S
382,3.43,660,560,1220,3838,3964,4,1,2,7,BSAS,16,2,112,College Math for Aviation II,A,4,,,,,3.467,3.467,-0.037,-0.037,BSBA,0,0,0,0,106,3.755,3.755,-0.325,-0.325,G,G
424,3.9,580,720,1300,4360,4420,0,0,2,7,BSAE,14,4,241,Calculus & Analytical Geom I,C,2,,,,,2.357,2.357,1.543,1.543,BSAE,0,0,0,1,54,2.019,2.019,1.881,1.881,N,W
771,3.24,600,720,1300,3964,3892,3,1,2,7,BSAE,16,4,242,Calculus & Analytical Geom II,B,3,,,,,2.438,2.438,0.802,0.802,BSAE,0,0,0,1,20,2.438,2.438,0.802,0.802,N,W
376,3.42,570,600,1160,3812,3896,4,1,1,7,BSAE,16,4,241,Calculus & Analytical Geom I,B,3,,,,,3,3,0.42,0.42,BSAE,0,0,0,1,118,2.86,2.86,0.56,0.56,G,G
905,3.44,700,700,1380,4144,4132,0,0,2,7,NDCOE,15,4,242,Calculus & Analytical Geom II,F,0,,,,,1.308,1.308,2.132,2.132,NDCOE,0,0,0,1,42,1.69,1.69,1.75,1.75,N,S
793,2.77,400,400,770,2832,2986,4,1,2,2,BSAS,14,1,6,Intermediate Algebra,F,0,,,,,1.769,1.769,1.001,1.001,BSATM,0,0,0,0,97,2.204,2.204,0.566,0.566,N,W
799,3.75,670,670,1270,4190,4270,2,1,2,7,BSAE,17,4,242,Calculus & Analytical Geom II,B,3,,,,,2.647,2.647,1.103,1.103,BSME,0,0,0,1,139,3.311,3.311,0.439,0.439,G,G
33,3,460,400,860,3060,3260,4,1,2,9,BSAS,16,1,6,Intermediate Algebra,C,2,,,,,3.067,3.067,-0.067,-0.067,BSAS,0,0,0,0,39,3.233,3.233,-0.233,-0.233,N,W
65,3.43,700,620,1320,3998,4064,3,1,2,7,BSAS,18,2,111,College Math for Aviation I,B,3,,,,,3.167,3.167,0.263,0.263,BSA,0,0,0,0,121,3.712,3.712,-0.282,-0.282,G,G
163,3.73,510,510,930,3678,3914,0,0,2,2,BSCE,15,4,241,Calculus & Analytical Geom I,D,1,,,,,2.4,2.4,1.33,1.33,BSCE,1,0,0,1,38,2.421,2.421,1.309,1.309,N,W
786,3.84,640,640,1200,4144,4272,2,1,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,4,4,-0.16,-0.16,BSAE,0,0,0,1,125,3.707,3.707,0.133,0.133,G,G
738,3.48,510,450,960,3498,3744,4,1,2,7,BSAS,17,2,111,College Math for Aviation I,F,0,,,,,1.375,1.375,2.105,2.105,BSAS,1,0,0,0,17,2,2,1.48,1.48,N,S
390,2.7,360,580,940,3140,3100,1,0,2,7,BSAE,17,4,241,Calculus & Analytical Geom I,C,2,,,,,1.706,1.706,0.994,0.994,BSAE,0,0,0,1,27,2.593,2.593,0.107,0.107,N,W
478,3.74,640,620,1260,4124,4252,4,1,2,7,BSAS,16,2,111,College Math for Aviation I,D,1,,,,,2.8,2.8,0.94,0.94,BSAS,0,0,0,0,24,2.778,2.778,0.962,0.962,N,W
330,2.43,540,420,960,2838,2904,4,1,2,7,BSAS,16,1,6,Intermediate Algebra,F,0,,,,,0.8,0.8,1.63,1.63,BSAS,0,0,0,0,9,0.8,0.8,1.63,1.63,N,S
247,3.68,670,610,1280,4098,4224,2,1,2,7,BSAS,16,2,111,College Math for Aviation I,B,3,,,,,3.625,3.625,0.055,0.055,BSA,0,0,0,0,113,3.663,3.663,0.017,0.017,G,G
229,2.75,490,440,930,3020,3130,2,1,2,7,BSSP,15,1,6,Intermediate Algebra,B,3,,,,,2.4,2.4,0.35,0.35,BSCE,0,0,0,1,64,2,2,0.75,0.75,N,W
151,3.87,630,630,1200,4152,4296,1,0,2,7,BSAS,16,2,111,College Math for Aviation I,A,4,,,,,4,4,-0.13,-0.13,BSAS,0,0,0,0,116,3.89,3.89,-0.02,-0.02,G,G
302,3,470,420,890,3110,3290,4,1,2,7,BSAS,16,1,6,Intermediate Algebra,B,3,,,,,2.133,2.133,0.867,0.867,BSAS,1,0,0,0,0, ,0,,3,N,W
341,2.77,530,530,950,3142,3166,0,0,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,D,1,,,,,2.364,2.364,0.406,0.406,BSAE,0,0,0,1,0, ,0,,2.77,N,W
711,2.9,450,410,860,3010,3180,0,0,2,9,BSAS,17,1,6,Intermediate Algebra,D,1,,,,,1.938,1.938,0.962,0.962,BSAS,0,0,0,0,16,1.938,1.938,0.962,0.962,N,W
298,3.41,470,540,1010,3596,3738,0,0,2,7,BSAS,17,1,6,Intermediate Algebra,B,3,,,,,3.313,3.313,0.097,0.097,BSA,0,0,0,0,106,3.019,3.019,0.391,0.391,G,G
205,3.33,390,440,830,3268,3494,0,0,2,4,BSAS,14,1,6,Intermediate Algebra,B,3,,,,,2.538,2.538,0.792,0.792,BSAS,0,0,0,0,19,2.538,2.538,0.792,0.792,N,W
135,2.79,580,540,1120,3334,3352,4,1,2,7,BSAS,15,2,111,College Math for Aviation I,D,1,,,,,2.429,2.429,0.361,0.361,BSBA,0,0,0,0,128,2.927,2.927,-0.137,-0.137,G,G
567,2.7,530,530,1000,3150,3160,4,1,2,7,BSAS,16,2,111,College Math for Aviation I,D,1,,,,,2.133,2.133,0.567,0.567,BSAS,1,0,0,0,121,3.203,3.203,-0.503,-0.503,G,G
751,2.55,590,590,1000,3120,3040,3,1,2,7,BSEP,14,4,242,Calculus & Analytical Geom II,F,0,,,,,0.769,0.769,1.781,1.781,BSEP,0,0,0,1,13,1.294,1.294,1.256,1.256,N,S
322,3.21,640,620,1260,3806,3828,0,0,1,9,BSAE,16,4,241,Calculus & Analytical Geom I,C,2,,,,,2.188,2.188,1.022,1.022,BSAE,0,0,0,1,0, ,0,,3.21,N,W
320,3.9,690,690,1350,4380,4470,3,1,2,7,BSAE,16,4,242,Calculus & Analytical Geom II,B,3,,,,,3.75,3.75,0.15,0.15,BSAE,0,0,0,1,126,3.83,3.83,0.07,0.07,G,G
643,2.42,590,590,1060,3102,2996,0,0,2,7,BSEP,16,4,242,Calculus & Analytical Geom II,B,3,,,,,3.438,3.438,-1.018,-1.018,BSEP,0,0,0,1,126,2.79,2.79,-0.37,-0.37,N,S
37,3.21,600,620,1220,3766,3788,0,0,2,7,BSAS,16,1,6,Intermediate Algebra,F,0,,,,,1.267,1.267,1.943,1.943,BSA,1,0,0,0,118,2.867,2.867,0.343,0.343,G,G
378,3.83,690,610,1300,4208,4364,4,1,1,7,BSAE,16,4,242,Calculus & Analytical Geom II,B,3,,,,,3.375,3.375,0.455,0.455,BSAE,0,0,0,1,123,3.236,3.236,0.594,0.594,G,G
792,2.35,600,640,1240,3290,3120,2,1,2,9,BSAMET,16,2,112,College Math for Aviation II,B,3,,,,,2.25,2.25,0.1,0.1,BSAMET,0,0,0,1,21,2.25,2.25,0.1,0.1,N,W
