Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
LiuSelectedDataFirstTerm,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,50.0,45.0,0.0,52.63157894736842,47.36842105263158,0.0,0.12055132688747167,0.34020120488240624,0.48869288700387087,89.16447164962288,111.85360409150151,128.65658798814314,7642.4219737439935,-7513.765385755851,1.3542798735594015,80.44654709204204,-79.09226721848263,20.12662164909935,0.21185917525367734,1489.9027025603202,0.7254901960784313,37.0,0.5681818181818182,25.0,0.4318181818181818,19.0,0.27450980392156865,14.0,0.5967741935483871,0.7254901960784313,0.6548672566371682,0.6238859180035651,0.5263157894736842,0.40848024989272513,0.5915197501072749,0.47368421052631576,0.5030802813485327,0.5263157894736842,0.5066253987809947,0.6025341779978131,0.031,0.0,0.03125,0.0,39654.0,89136.0,11669.0,'Number of leaves: 91\nSize of the tree: 181\n',181.0,91.0,91.0
LiuSelectedDataFirstTerm,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,52.0,44.0,0.0,54.166666666666664,45.833333333333336,0.0,0.16190476190476183,0.3257920749360348,0.4570072292061465,85.53588840052686,104.80533540738145,129.5602749486849,9761.61851157295,-9632.058236624265,1.3495861973821344,101.68352616221823,-100.33393996483609,23.236690847414394,0.24204886299389994,1719.46946519428,0.7884615384615384,41.0,0.5227272727272727,23.0,0.4772727272727273,21.0,0.21153846153846154,11.0,0.640625,0.7884615384615384,0.7068965517241379,0.725743006993007,0.5416666666666666,0.3670946145627316,0.6329053854372684,0.4583333333333333,0.5127249053030303,0.5416666666666666,0.5175749178981938,0.6713209729989315,0.031,0.0,0.03125,0.0,25218.0,89035.0,11770.0,'Number of leaves: 55\nSize of the tree: 109\n',109.0,55.0,55.0
LiuSelectedDataFirstTerm,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,58.0,38.0,0.0,60.416666666666664,39.583333333333336,0.0,0.2639225181598062,0.30135175616233617,0.44391525425724093,79.1191442869359,101.80295658714148,129.5602749486849,7619.7629143803215,-7490.202639431636,1.3495861973821344,79.37253035812834,-78.0229441607462,31.815442566691182,0.33141086006969983,2354.2802361272998,0.7884615384615384,41.0,0.4772727272727273,21.0,0.5227272727272727,23.0,0.21153846153846154,11.0,0.6612903225806451,0.7884615384615384,0.719298245614035,0.705201048951049,0.6041666666666666,0.34212956648252973,0.6578704335174702,0.3958333333333333,0.5830552465702632,0.6041666666666666,0.586048454469507,0.6680710483018482,0.046,0.0,0.046875,0.0,36446.0,89035.0,11770.0,'Number of leaves: 83\nSize of the tree: 165\n',165.0,83.0,83.0
LiuSelectedDataFirstTerm,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,55.0,41.0,0.0,57.291666666666664,42.708333333333336,0.0,0.23809523809523803,0.3224518354492098,0.44816097104376657,84.65891693941262,102.77662558714728,129.5602749486849,8687.14884856945,-8557.588573620766,1.3495861973821344,90.4911338392651,-89.14154764188298,27.426002145603572,0.2856875223500372,2029.4702697292873,0.7115384615384616,37.0,0.36363636363636365,16.0,0.6363636363636364,28.0,0.28846153846153844,15.0,0.6981132075471698,0.7115384615384616,0.7047619047619047,0.6962412587412588,0.5729166666666666,0.3127720850667212,0.6872279149332788,0.4270833333333333,0.560270976839373,0.5729166666666666,0.5660247432306256,0.6632490864193321,0.032,0.0,0.03125,0.0,28426.0,89035.0,11770.0,'Number of leaves: 63\nSize of the tree: 125\n',125.0,63.0,63.0
LiuSelectedDataFirstTerm,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,58.0,38.0,0.0,60.416666666666664,39.583333333333336,0.0,0.2747514910536779,0.29832363893847036,0.4420792037876462,78.1049091184291,101.06270869236393,130.12450069157828,9758.279114850613,-9628.154614159035,1.355463548870607,101.64874077969388,-100.29327723082328,34.21335448984471,0.35638910926921574,2532.9479945063067,0.803921568627451,41.0,0.4444444444444444,20.0,0.5555555555555556,25.0,0.19607843137254902,10.0,0.6721311475409836,0.803921568627451,0.7321428571428572,0.7655773420479303,0.6041666666666666,0.3293964713856059,0.6706035286143942,0.3958333333333333,0.5851587525909178,0.6041666666666666,0.5875186011904762,0.69478264303667,0.047,0.0,0.046875,0.0,38451.0,89035.0,11770.0,'Number of leaves: 88\nSize of the tree: 175\n',175.0,88.0,88.0
LiuSelectedDataFirstTerm,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,51.0,45.0,0.0,53.125,46.875,0.0,0.14691943127962087,0.344954797994858,0.4758654527293595,90.31353748306688,108.78650525494605,130.12450069157828,10844.268952219953,-10714.144451528375,1.355463548870607,112.96113491895784,-111.60567137008724,16.572862345034988,0.17263398276078112,1226.953599435727,0.7647058823529411,39.0,0.5111111111111111,23.0,0.4888888888888889,22.0,0.23529411764705882,12.0,0.6290322580645161,0.7647058823529411,0.6902654867256637,0.6675381263616558,0.53125,0.364892563646376,0.6351074363536239,0.46875,0.502442617866005,0.53125,0.5101461627738285,0.6104962025740952,0.047,0.0,0.046875,0.0,34441.0,89035.0,11770.0,'Number of leaves: 78\nSize of the tree: 155\n',155.0,78.0,78.0
LiuSelectedDataFirstTerm,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,49.0,47.0,0.0,51.041666666666664,48.958333333333336,0.0,0.14334535788874117,0.33379930007425856,0.4841980911262676,87.39288676172411,110.69141052922816,130.12450069157828,9777.298116350472,-9647.173615658894,1.355463548870607,101.84685537865074,-100.49139182978014,22.138638139475997,0.23061081395287497,1639.0096765615654,0.6666666666666666,34.0,0.4444444444444444,20.0,0.5555555555555556,25.0,0.3333333333333333,17.0,0.6296296296296297,0.6666666666666666,0.6476190476190475,0.6712418300653594,0.5104166666666666,0.3545942411149235,0.6454057588850765,0.4895833333333333,0.5063199196263714,0.5104166666666666,0.5075126262626263,0.6355220379548437,0.047,0.0,0.046875,0.0,39253.0,89035.0,11770.0,'Number of leaves: 90\nSize of the tree: 179\n',179.0,90.0,90.0
LiuSelectedDataFirstTerm,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,47.0,49.0,0.0,48.958333333333336,51.041666666666664,0.0,0.08837209302325576,0.35202063113677373,0.49289482579224797,92.163462139923,112.67955101308803,130.12450069157828,12998.070362959315,-12867.945862267738,1.355463548870607,135.3965662808262,-134.0411027319556,16.732532545382007,0.1742972140143959,1238.7746067523715,0.6470588235294118,33.0,0.5111111111111111,23.0,0.4888888888888889,22.0,0.35294117647058826,18.0,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.5982570806100218,0.4895833333333333,0.40309627441013257,0.5969037255898675,0.5104166666666666,0.47744605654761907,0.4895833333333333,0.48212306845833147,0.5646817990073566,0.047,0.0,0.046875,0.0,33639.0,89035.0,11770.0,'Number of leaves: 76\nSize of the tree: 151\n',151.0,76.0,76.0
LiuSelectedDataFirstTerm,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,54.0,41.0,0.0,56.8421052631579,43.1578947368421,0.0,0.25182481751824815,0.3342422296429467,0.4653363987174966,87.97303730646496,107.01486683308592,126.85880756637064,10845.294947097878,-10718.436139531508,1.335355869119691,114.16099944313557,-112.82564357401587,24.870993192806175,0.26179992834532817,1838.273885590777,0.7058823529411765,36.0,0.36363636363636365,16.0,0.6363636363636364,28.0,0.29411764705882354,15.0,0.6923076923076923,0.7058823529411765,0.6990291262135924,0.6726827094474154,0.5684210526315789,0.30337524572530694,0.696624754274693,0.43157894736842106,0.5727395411605937,0.5684210526315789,0.5684224819636164,0.6357204851452098,0.047,0.0,0.046875,0.0,26822.0,89136.0,11669.0,'Number of leaves: 59\nSize of the tree: 117\n',117.0,59.0,59.0
LiuSelectedDataFirstTerm,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,53.0,42.0,0.0,55.78947368421053,44.21052631578947,0.0,0.16840350145894115,0.32982061247698075,0.45828311871428096,86.80926128596641,105.39280197342549,126.85880756637064,6550.632669474862,-6423.773861908491,1.335355869119691,68.9540280997354,-67.6186722306157,24.340352394887766,0.2562142357356607,1799.0529701299254,0.8235294117647058,42.0,0.6590909090909091,29.0,0.3409090909090909,15.0,0.17647058823529413,9.0,0.5915492957746479,0.8235294117647058,0.6885245901639344,0.6334670231729055,0.5578947368421052,0.413497273839991,0.586502726160009,0.4421052631578947,0.5175685693106005,0.5578947368421052,0.5106816220880069,0.615489966989355,0.031,0.0,0.03125,0.0,27223.0,89136.0,11669.0,'Number of leaves: 60\nSize of the tree: 119\n',119.0,60.0,60.0
LiuSelectedDataFirstTerm,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,47.0,48.0,0.0,49.473684210526315,50.526315789473685,0.0,0.046424090338770374,0.3569142581124781,0.4920807547822937,93.54485167040055,112.6290301950516,128.65658798814314,7644.961226641628,-7516.304638653485,1.3542798735594015,80.47327606991188,-79.11899619635247,12.97380545051022,0.13656637316326548,960.4049869975064,0.6862745098039216,35.0,0.5909090909090909,26.0,0.4090909090909091,18.0,0.3137254901960784,16.0,0.5737704918032787,0.6862745098039216,0.625,0.5519162210338681,0.49473684210526314,0.4416729339786742,0.5583270660213259,0.5052631578947369,0.438167699427406,0.49473684210526314,0.4637274155538099,0.5524954898423405,0.047,0.0,0.046875,0.0,34842.0,89136.0,11669.0,'Number of leaves: 79\nSize of the tree: 157\n',157.0,79.0,79.0
LiuSelectedDataFirstTerm,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,56.0,40.0,0.0,58.333333333333336,41.666666666666664,0.0,0.22891566265060248,0.3132542305930662,0.45945222331839397,82.01392721842318,105.03431467812324,130.12450069157816,15115.453506353195,-14985.329005661617,1.355463548870606,157.4526406911791,-156.0971771423085,29.544937510864955,0.3077597657381766,2187.3268883404135,0.7450980392156863,38.0,0.5111111111111111,23.0,0.4888888888888889,22.0,0.2549019607843137,13.0,0.6229508196721312,0.7450980392156863,0.6785714285714286,0.6516339869281046,0.5833333333333334,0.36360189774219503,0.6363981022578048,0.4166666666666667,0.5711979992949057,0.5833333333333334,0.5670206529581531,0.6364354322870335,0.047,0.0,0.046875,0.0,37248.0,89035.0,11770.0,'Number of leaves: 85\nSize of the tree: 169\n',169.0,85.0,85.0
LiuSelectedDataFirstTerm,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,44.0,52.0,0.0,45.833333333333336,54.166666666666664,0.0,-0.005235602094240883,0.3872287192951356,0.5255159319904465,101.38138578696478,120.13698697633873,130.12450069157816,14087.95371366279,-13957.829212971212,1.355463548870606,146.74951785065406,-145.39405430178346,2.8091995745471494,0.029262495568199473,207.97599459676567,0.7058823529411765,36.0,0.6444444444444445,29.0,0.35555555555555557,16.0,0.29411764705882354,15.0,0.5538461538461539,0.7058823529411765,0.6206896551724139,0.5185185185185185,0.4583333333333333,0.4559992798746135,0.5440007201253866,0.5416666666666666,0.4136752136752137,0.4583333333333333,0.42783165708812265,0.4879403266686435,0.031,0.0,0.03125,0.0,32837.0,89035.0,11770.0,'Number of leaves: 74\nSize of the tree: 147\n',147.0,74.0,74.0
LiuSelectedDataFirstTerm,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,59.0,37.0,0.0,61.458333333333336,38.541666666666664,0.0,0.29509823377654304,0.2999816734898603,0.4256661773084903,78.53900357508138,97.31056450731478,130.12450069157816,3325.2837088355172,-3195.159208143939,1.355463548870606,34.63837196703664,-33.28290841816603,33.58715392229257,0.34986618669054764,2486.587925597814,0.8431372549019608,43.0,0.4222222222222222,19.0,0.5777777777777777,26.0,0.1568627450980392,8.0,0.6935483870967742,0.8431372549019608,0.7610619469026549,0.7596949891067538,0.6145833333333334,0.30805984453763713,0.6919401554623629,0.3854166666666667,0.5872526952836093,0.6145833333333334,0.5934745008480126,0.7211205671693425,0.031,0.0,0.03125,0.0,29629.0,89035.0,11770.0,'Number of leaves: 66\nSize of the tree: 131\n',131.0,66.0,66.0
LiuSelectedDataFirstTerm,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,47.0,49.0,0.0,48.958333333333336,51.041666666666664,0.0,0.10417063416492095,0.35168341768341577,0.5030511370296137,92.0751753845664,115.00136193560303,130.12450069157816,17275.786812065144,-17145.662311373566,1.355463548870606,179.95611262567857,-178.60064907680797,17.743747518662026,0.1848307033193961,1313.6387928801782,0.6666666666666666,34.0,0.4666666666666667,21.0,0.5333333333333333,24.0,0.3333333333333333,17.0,0.6181818181818182,0.6666666666666666,0.6415094339622642,0.6596949891067538,0.4895833333333333,0.37714210827296996,0.6228578917270301,0.5104166666666666,0.4783459595959596,0.4895833333333333,0.48274327873384476,0.6073799393894467,0.032,0.0,0.03125,0.0,39654.0,89035.0,11770.0,'Number of leaves: 91\nSize of the tree: 181\n',181.0,91.0,91.0
LiuSelectedDataFirstTerm,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,55.0,41.0,0.0,57.291666666666664,42.708333333333336,0.0,0.21702804853789529,0.32718831377330043,0.4743487512454819,85.66204677178278,108.43977562160185,130.12450069157816,10850.456990285036,-10720.332489593458,1.355463548870606,113.02559364880246,-111.67013009993185,28.919402178039203,0.30124377268790836,2141.01606935176,0.8235294117647058,42.0,0.6,27.0,0.4,18.0,0.17647058823529413,9.0,0.6086956521739131,0.8235294117647058,0.7,0.6067538126361656,0.5729166666666666,0.37859718515694496,0.621402814843055,0.4270833333333333,0.5396929553689064,0.5729166666666666,0.5314805088702147,0.5598016257536607,0.047,0.0,0.046875,0.0,33639.0,89035.0,11770.0,'Number of leaves: 76\nSize of the tree: 151\n',151.0,76.0,76.0
LiuSelectedDataFirstTerm,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,55.0,41.0,0.0,57.291666666666664,42.708333333333336,0.0,0.23956723338485306,0.32609434392900377,0.4734282934602968,85.37563160344034,108.22935188709734,130.12450069157816,10849.956090779184,-10719.831590087606,1.355463548870606,113.0203759456165,-111.66491239674589,22.780457237878764,0.23729642956123712,1686.5260461890357,0.7254901960784313,37.0,0.4,18.0,0.6,27.0,0.27450980392156865,14.0,0.6727272727272727,0.7254901960784313,0.6981132075471698,0.6570806100217865,0.5729166666666666,0.3166070974710891,0.6833929025289108,0.4270833333333333,0.5582228535353536,0.5729166666666666,0.5647383822501747,0.6359553486960082,0.031,0.0,0.03125,0.0,36045.0,89035.0,11770.0,'Number of leaves: 82\nSize of the tree: 163\n',163.0,82.0,82.0
LiuSelectedDataFirstTerm,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,57.0,39.0,0.0,59.375,40.625,0.0,0.26674500587544064,0.30457494044795896,0.4422754506134406,79.96538319990961,101.42690089281642,129.56027494868516,5481.941312718233,-5352.381037769548,1.349586197382137,57.10355534081493,-55.75396914343279,33.76329006698781,0.35170093819778964,2498.4171238454464,0.75,39.0,0.45454545454545453,20.0,0.5454545454545454,24.0,0.25,13.0,0.6610169491525424,0.75,0.7027027027027027,0.6866258741258742,0.59375,0.3322414410420787,0.6677585589579212,0.40625,0.5814304770872568,0.59375,0.5844365163125774,0.6690571790674941,0.047,0.0,0.046875,0.0,43263.0,89035.0,11770.0,'Number of leaves: 100\nSize of the tree: 199\n',199.0,100.0,100.0
LiuSelectedDataFirstTerm,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,50.0,45.0,0.0,52.63157894736842,47.36842105263158,0.0,0.09999999999999998,0.356526790692568,0.48230367012190056,94.10562011551129,111.27428090659309,126.2945818234773,6580.237468788437,-6453.942886964959,1.3294166507734453,69.26565756619406,-67.93624091542063,10.464019024594563,0.11014756867994277,773.0467698408681,0.7884615384615384,41.0,0.5581395348837209,24.0,0.4418604651162791,19.0,0.21153846153846154,11.0,0.6307692307692307,0.7884615384615384,0.7008547008547009,0.6350626118067979,0.5263157894736842,0.40488994120833915,0.5951100587916608,0.47368421052631576,0.47410526315789475,0.5263157894736842,0.49281395579343845,0.5795603667957542,0.047,0.0,0.046875,0.0,36045.0,89136.0,11669.0,'Number of leaves: 82\nSize of the tree: 163\n',163.0,82.0,82.0
LiuSelectedDataFirstTerm,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,52.0,43.0,0.0,54.73684210526316,45.26315789473684,0.0,0.1683631921824105,0.33464926284893953,0.48642731248017695,88.33102370911018,112.22566354487408,126.2945818234773,14062.581807174003,-13936.287225350527,1.3294166507734453,148.0271769176211,-146.69776026684764,21.996490371601986,0.23154200391159985,1625.0272280312026,0.6923076923076923,36.0,0.46511627906976744,20.0,0.5348837209302325,23.0,0.3076923076923077,16.0,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.5630590339892666,0.5473684210526316,0.3704717378654413,0.6295282621345587,0.45263157894736844,0.5287218045112781,0.5473684210526316,0.5363408521303258,0.5610068824367437,0.032,0.0,0.03125,0.0,41659.0,89136.0,11669.0,'Number of leaves: 96\nSize of the tree: 191\n',191.0,96.0,96.0
LiuSelectedDataFirstTerm,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,51.0,44.0,0.0,53.68421052631579,46.31578947368421,0.0,0.140625,0.3580040278716766,0.487476572797952,93.8304730715131,111.57521017323964,128.65658798814323,16200.874944440797,-16072.218356452653,1.3542798735594024,170.53552573095575,-169.18124585739636,14.882891778426698,0.15666201872028104,1101.7279039268362,0.7450980392156863,38.0,0.4772727272727273,21.0,0.5227272727272727,23.0,0.2549019607843137,13.0,0.6440677966101694,0.7450980392156863,0.6909090909090908,0.6535204991087344,0.5368421052631579,0.3772778026419604,0.6227221973580396,0.4631578947368421,0.4867515475900846,0.5368421052631579,0.5097936156537884,0.5961674733427766,0.032,0.0,0.03125,0.0,26020.0,89136.0,11669.0,'Number of leaves: 57\nSize of the tree: 113\n',113.0,57.0,57.0
LiuSelectedDataFirstTerm,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,55.0,41.0,0.0,57.291666666666664,42.708333333333336,0.0,0.23483670295489883,0.31636775131650324,0.4528528389061593,82.82908639926353,103.52564460568307,130.12450069157816,8692.004874046237,-8561.88037335466,1.355463548870606,90.54171743798163,-89.18625388911103,30.25784437174991,0.3151858788723949,2240.106162120315,0.7254901960784313,37.0,0.4444444444444444,20.0,0.5555555555555556,25.0,0.27450980392156865,14.0,0.6491228070175439,0.7254901960784313,0.6851851851851852,0.6978213507625273,0.5729166666666666,0.3425612636082518,0.6574387363917482,0.4270833333333333,0.5615803621958121,0.5729166666666666,0.5649726430976432,0.6623574531212494,0.031,0.0,0.03125,0.0,31634.0,89035.0,11770.0,'Number of leaves: 71\nSize of the tree: 141\n',141.0,71.0,71.0
LiuSelectedDataFirstTerm,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,55.0,41.0,0.0,57.291666666666664,42.708333333333336,0.0,0.21640453912004767,0.32366169388365146,0.4478592964223546,84.73873299431479,102.3840823583304,130.12450069157816,4415.624335003448,-4285.4998343118705,1.355463548870606,45.996086822952584,-44.64062327408198,24.46048495804772,0.25479671831299705,1810.9050469613821,0.803921568627451,41.0,0.4888888888888889,22.0,0.5111111111111111,23.0,0.19607843137254902,10.0,0.6507936507936508,0.803921568627451,0.7192982456140351,0.7193899782135076,0.5729166666666666,0.349453287160588,0.6505467128394121,0.4270833333333333,0.5437652625152625,0.5729166666666666,0.5500796198548444,0.6494122726662995,0.031,0.0,0.03125,0.0,36045.0,89035.0,11770.0,'Number of leaves: 82\nSize of the tree: 163\n',163.0,82.0,82.0
LiuSelectedDataFirstTerm,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,54.0,42.0,0.0,56.25,43.75,0.0,0.16900247320692494,0.3324881389565972,0.44899527092678954,87.04960816570346,102.64377487369877,130.12450069157816,7622.354585651197,-7492.2300849596195,1.355463548870606,79.39952693386664,-78.04406338499604,22.308896563386487,0.23238433920194257,1651.61457134088,0.8235294117647058,42.0,0.6,27.0,0.4,18.0,0.17647058823529413,9.0,0.6086956521739131,0.8235294117647058,0.7,0.6941176470588235,0.5625,0.39887056805184895,0.6011294319481509,0.4375,0.5339673913043478,0.5625,0.5273552955665024,0.6431693989071038,0.047,0.0,0.046875,0.0,26822.0,89035.0,11770.0,'Number of leaves: 59\nSize of the tree: 117\n',117.0,59.0,59.0
LiuSelectedDataFirstTerm,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,52.0,44.0,0.0,54.166666666666664,45.833333333333336,0.0,0.21238112996457204,0.3412763663599594,0.4906599201801864,89.35047746688971,112.16863438798664,130.12450069157816,14065.421467647053,-13935.296966955475,1.355463548870606,146.5148069546568,-145.1593434057862,24.966573875854927,0.2600684778734888,1848.3727822511835,0.5882352941176471,30.0,0.4,18.0,0.6,27.0,0.4117647058823529,21.0,0.625,0.5882352941176471,0.6060606060606061,0.6281045751633987,0.5416666666666666,0.3393029609861482,0.6606970390138519,0.4583333333333333,0.5468909961097461,0.5416666666666666,0.5437372234247234,0.6067973747193628,0.047,0.0,0.046875,0.0,38050.0,89035.0,11770.0,'Number of leaves: 87\nSize of the tree: 173\n',173.0,87.0,87.0
LiuSelectedDataFirstTerm,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,51.0,45.0,0.0,53.125,46.875,0.0,0.18505942275042445,0.3370718032480135,0.4805762421473031,88.24966956272974,109.8634279750779,130.12450069157816,10851.322517287326,-10721.198016595748,1.355463548870606,113.03460955507632,-111.67914600620571,23.000409015220374,0.23958759390854556,1702.8099336245955,0.6470588235294118,33.0,0.4888888888888889,22.0,0.5111111111111111,23.0,0.35294117647058826,18.0,0.6,0.6470588235294118,0.6226415094339622,0.5867102396514161,0.53125,0.3542982484008981,0.6457017515991019,0.46875,0.5330929487179487,0.53125,0.5290472229818005,0.5996850333940498,0.047,0.0,0.046875,0.0,40055.0,89035.0,11770.0,'Number of leaves: 92\nSize of the tree: 183\n',183.0,92.0,92.0
LiuSelectedDataFirstTerm,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,54.0,42.0,0.0,56.25,43.75,0.0,0.18922179770762113,0.3432741104071404,0.4653299996000123,89.8735121744381,106.3780195776494,130.12450069157816,6565.926959336695,-6435.802458645117,1.355463548870606,68.39507249309058,-67.03960894421998,23.41752237516913,0.2439325247413451,1733.6904615446972,0.7647058823529411,39.0,0.5333333333333333,24.0,0.4666666666666667,21.0,0.23529411764705882,12.0,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.6010893246187364,0.5625,0.3766186936078282,0.6233813063921718,0.4375,0.5398065476190476,0.5625,0.541727582846004,0.5922181671043899,0.047,0.0,0.046875,0.0,29228.0,89035.0,11770.0,'Number of leaves: 65\nSize of the tree: 129\n',129.0,65.0,65.0
LiuSelectedDataFirstTerm,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,45.0,51.0,0.0,46.875,53.125,0.0,0.07167235494880546,0.35761887601925824,0.5249268383197723,93.89193483331627,120.38131967847688,129.56027494868516,11948.208302011322,-11818.648027062638,1.349586197382137,124.46050314595128,-123.11091694856914,16.73594061979902,0.17433271478957313,1238.4267216022774,0.5769230769230769,30.0,0.4772727272727273,21.0,0.5227272727272727,23.0,0.4230769230769231,22.0,0.5882352941176471,0.5769230769230769,0.5825242718446602,0.5603146853146853,0.46875,0.40738806860806115,0.5926119313919389,0.53125,0.47190126050420167,0.46875,0.4702743187467755,0.5576767061083453,0.047,0.0,0.046875,0.0,51283.0,89035.0,11770.0,'Number of leaves: 120\nSize of the tree: 239\n',239.0,120.0,120.0
LiuSelectedDataFirstTerm,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,53.0,42.0,0.0,55.78947368421053,44.21052631578947,0.0,0.1725425134798838,0.3224308994245025,0.4689544668246177,85.10597387591316,108.19443082540745,126.2945818234773,9768.288556357258,-9641.993974533782,1.3294166507734453,102.8240900669185,-101.49467341614506,26.26546305425966,0.27647855846589114,1940.4046690613507,0.75,39.0,0.5116279069767442,22.0,0.4883720930232558,21.0,0.25,13.0,0.639344262295082,0.75,0.6902654867256638,0.6326028622540251,0.5578947368421052,0.3830948893392459,0.616905110660754,0.4421052631578947,0.5359459700693227,0.5578947368421052,0.5412380508794109,0.6081244858237856,0.047,0.0,0.046875,0.0,39654.0,89136.0,11669.0,'Number of leaves: 91\nSize of the tree: 181\n',181.0,91.0,91.0
LiuSelectedDataFirstTerm,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,55.0,40.0,0.0,57.89473684210526,42.10526315789474,0.0,0.17695473251028812,0.3357463217225838,0.462392709459514,88.62059354874823,106.68054055768272,126.2945818234773,8698.521808440802,-8572.227226617326,1.3294166507734453,91.5633874572716,-90.23397080649816,18.108792358903784,0.1906188669358293,1337.817085946283,0.8846153846153846,46.0,0.5813953488372093,25.0,0.4186046511627907,18.0,0.11538461538461539,6.0,0.647887323943662,0.8846153846153846,0.7479674796747967,0.6802325581395349,0.5789473684210527,0.3871822140176977,0.6128177859823023,0.42105263157894735,0.5156856931060045,0.5789473684210527,0.5287120239623448,0.5975831209743765,0.047,0.0,0.046875,0.0,29629.0,89136.0,11669.0,'Number of leaves: 66\nSize of the tree: 131\n',131.0,66.0,66.0
