CASENUM,Strm,AIDYEAR,INCOME,EFC,FA.IFS,FA.SCH,FA.SUB,FA.UNSUB,FA.PERK,FA.PELL,FA.OTHER
560,FALL 13,2014,70305,7830,6500,0,1750,0,0,0,10000
560,SPRING 14,2014,70305,7830,6500,0,1750,0,0,0,10000
560,FALL 14,2015,62425,5165,6500,0,2500,0,0,0,10000
560,SPRING 15,2015,62425,5165,6500,0,2500,0,0,0,10000
561,FALL 12,2013,51787,5003,2500,0,0,0,0,0,0
561,SPRING 13,2013,51787,5003,6000,0,1750,0,0,0,0
561,FALL 13,2014,0,0,7750,0,0,0,0,0,0
561,SPRING 14,2014,0,0,7750,0,0,0,0,0,0
561,FALL 14,2015,0,0,7750,0,0,0,0,0,0
561,SPRING 15,2015,0,0,7750,0,0,0,0,0,0
562,FALL 12,2013,19833,0,0,0,0,1000,0,0,1075
562,SPRING 13,2013,19833,0,3500,0,0,3000,0,2775,0
562,FALL 13,2014,18502,0,7250,0,1750,1000,0,2823,10559
562,SPRING 14,2014,18502,0,7250,0,1750,1000,0,2822,10558
562,FALL 14,2015,28459,721,7250,0,2250,1000,0,2490,10300
562,SPRING 15,2015,28459,721,7250,0,2250,1000,0,2490,10300
563,FALL 12,2013,20855,0,3000,0,1750,1000,1500,0,0
563,SPRING 13,2013,20855,0,0,0,0,2000,0,0,0
563,FALL 13,2014,20021,0,6500,0,1750,3000,0,2823,0
563,SPRING 14,2014,20021,0,6500,0,1750,3000,0,2822,0
563,FALL 14,2015,10298,0,6500,3245,2250,3000,0,2865,1500
563,SUMMER 15,2015,10298,0,0,0,0,0,0,1433,0
564,FALL 12,2013,42828,1923,0,0,1750,0,0,0,0
565,FALL 12,2013,77439,5566,500,0,0,0,0,0,185
565,SPRING 13,2013,77439,5566,500,0,1750,1000,0,0,13500
565,FALL 13,2014,77732,5762,3000,0,1750,0,0,0,18631
565,SPRING 14,2014,77732,5762,3000,0,1750,0,0,0,18631
566,SPRING 13,2013,74994,9702,500,0,1750,0,0,0,0
566,FALL 13,2014,73757,5228,2500,0,2250,1000,0,0,17881
566,SPRING 14,2014,73757,5228,2500,0,2250,1000,0,0,17881
568,FALL 13,2014,0,0,2500,0,0,0,0,0,0
568,SPRING 14,2014,0,0,2500,0,0,0,0,0,0
568,FALL 14,2015,0,0,2500,0,0,0,0,0,0
568,SPRING 15,2015,0,0,2500,0,0,0,0,0,0
570,FALL 12,2013,225000,62981,0,0,0,0,0,0,1075
570,FALL 13,2014,251099,62186,0,0,0,0,0,0,16310
570,SPRING 14,2014,251099,62186,0,0,0,0,0,0,16310
570,SUMMER 14,2014,251099,62186,0,0,0,0,0,0,3390
570,FALL 14,2015,160000,52210,0,0,0,0,0,0,9180
570,SPRING 15,2015,160000,52210,0,0,0,0,0,0,23654
570,SUMMER 15,2015,160000,52210,0,0,0,0,0,0,3456
571,FALL 12,2013,121790,28622,4500,0,0,0,0,0,0
571,FALL 13,2014,0,0,4500,1,0,0,0,0,0
571,SPRING 14,2014,0,0,4500,0,0,0,0,0,0
571,FALL 14,2015,72151,4862,4500,1,0,0,0,0,0
571,SPRING 15,2015,72151,4862,4500,0,0,0,0,0,0
572,FALL 12,2013,19319,0,0,0,1750,0,1500,0,0
572,SPRING 13,2013,19319,0,0,0,0,0,0,2775,1500
572,FALL 13,2014,19032,0,3500,0,2250,1000,0,2823,24809
572,SPRING 14,2014,19032,0,3500,0,2250,1000,0,2822,13808
572,FALL 14,2015,19604,0,3500,0,2750,1000,0,2865,14099
572,SPRING 15,2015,19604,0,3500,0,2750,1000,0,2149,14099
573,FALL 12,2013,26873,5960,250,0,1750,1000,0,0,0
573,SPRING 13,2013,26873,5960,0,0,0,1000,0,0,0
573,SUMMER 13,2013,26873,5960,0,0,1750,1000,0,0,3442
573,FALL 13,2014,30935,1368,0,0,1750,1000,0,2148,24452
573,SPRING 14,2014,30935,1368,0,0,1750,1000,0,2147,18483
573,SUMMER 14,2014,30935,1368,0,0,2250,1000,0,0,8860
573,FALL 14,2015,51138,13693,0,0,2250,1000,0,0,21500
573,SPRING 15,2015,51138,13693,0,0,2250,1000,0,0,21500
574,FALL 12,2013,13513,0,0,0,0,0,0,2775,0
574,SPRING 13,2013,13513,0,0,4700,0,0,0,0,0
574,FALL 13,2014,55795,4702,6500,1757,2250,1000,0,448,25796
574,SPRING 14,2014,55795,4702,6500,1526,2250,1000,0,0,15857
574,SUMMER 14,2014,55795,4702,0,0,0,0,0,0,8326
574,FALL 14,2015,34709,1034,6500,1545,2750,1000,0,2340,21970
574,SPRING 15,2015,34709,1034,6500,1545,2750,1000,0,2340,9030
574,SUMMER 15,2015,34709,1034,0,0,1375,500,0,0,15114
575,FALL 12,2013,56631,4762,1000,0,0,0,0,0,0
575,SPRING 13,2013,56631,4762,0,0,0,1000,0,400,15600
575,FALL 13,2014,63332,6137,1000,0,1750,1000,0,0,25799
575,SPRING 14,2014,63332,6137,1000,0,1750,1000,0,0,24463
575,FALL 14,2015,0,0,1000,0,0,0,0,0,32944
575,SPRING 15,2015,0,0,1000,0,0,0,0,0,18056
576,FALL 13,2014,47298,21697,2500,0,0,0,0,0,0
576,SPRING 14,2014,47298,21697,2500,0,0,0,0,0,0
576,FALL 14,2015,0,0,2500,0,0,0,0,0,0
576,SPRING 15,2015,0,0,2500,0,0,0,0,0,0
577,FALL 12,2013,98080,18618,2500,0,0,0,0,0,13874
577,SPRING 13,2013,98080,18618,0,0,0,1000,0,0,0
577,FALL 14,2015,84392,11080,5000,0,2750,0,0,0,11500
577,SPRING 15,2015,84392,11080,5000,0,2750,0,0,0,11500
578,FALL 12,2013,51713,3898,1250,0,0,0,0,0,415
579,SPRING 13,2013,57994,6927,0,975,0,0,0,0,1075
579,FALL 13,2014,0,0,4500,1628,0,0,0,0,4250
579,SPRING 14,2014,0,0,1255,1012,0,0,0,0,0
580,FALL 12,2013,5000,0,0,1000,0,0,0,2775,0
580,SPRING 13,2013,5000,0,0,2150,1750,0,0,0,0
580,FALL 13,2014,0,0,3000,13000,2250,309,0,2823,0
580,SPRING 14,2014,0,0,3000,7418,2250,308,0,2822,0
580,FALL 14,2015,0,0,3000,0,2250,3000,1500,2865,1500
580,SPRING 15,2015,0,0,3000,0,2250,3000,1500,2865,4500
580,SUMMER 15,2015,0,0,0,0,1375,1750,0,0,0
581,FALL 12,2013,226733,59118,2500,0,0,2750,0,0,0
582,FALL 13,2014,83857,5791,0,1155,2250,1750,0,0,19110
582,SPRING 14,2014,83857,5791,0,1232,0,1750,0,0,19110
582,SUMMER 14,2014,83857,5791,0,0,1375,500,0,0,0
582,FALL 14,2015,302795,52287,0,1442,0,3750,0,0,17920
582,SPRING 15,2015,302795,52287,0,1236,0,3750,0,0,17920
582,SUMMER 15,2015,302795,52287,0,0,2750,0,0,0,1152
583,FALL 12,2013,37742,1673,0,0,0,2000,0,0,0
583,SPRING 13,2013,37742,1673,1000,100,2750,0,0,1950,1000
584,FALL 13,2014,14185,0,2000,0,1750,1000,2000,2823,21559
584,SPRING 14,2014,14185,0,2000,0,1750,1000,2000,2822,28744
584,SUMMER 14,2014,14185,0,0,0,2250,1000,0,0,15246
584,FALL 14,2015,14185,0,2000,0,2750,1000,1500,2865,34341
584,SPRING 15,2015,14185,0,2000,0,2750,1000,1500,2865,13741
584,SUMMER 15,2015,14185,0,0,0,1375,500,0,0,20057
585,FALL 12,2013,106522,21207,0,0,0,1000,0,0,0
585,FALL 13,2014,102366,19042,500,0,2250,3000,0,0,1250
585,FALL 14,2015,97544,16624,500,0,2250,3000,0,0,0
585,SPRING 15,2015,97544,16624,500,0,2250,3000,0,0,0
585,SUMMER 15,2015,97544,16624,0,0,2750,3000,0,0,0
586,SPRING 13,2013,28692,150,0,0,0,0,0,2700,0
586,FALL 13,2014,652897,99999,7500,0,0,2750,0,0,0
586,SPRING 14,2014,652897,99999,7500,0,0,2750,0,0,0
586,SUMMER 14,2014,652897,99999,0,0,2750,1000,0,0,7086
586,FALL 14,2015,16685,0,7500,4125,2750,1000,1500,2865,1500
586,SPRING 15,2015,16685,0,7500,4125,2750,1000,1500,2865,1500
587,FALL 12,2013,252014,39315,250,0,0,0,0,0,0
587,SPRING 13,2013,252014,39315,750,0,0,0,0,0,0
587,FALL 13,2014,271025,42306,5750,0,0,3250,0,0,0
587,SPRING 14,2014,271025,42306,5750,0,0,3250,0,0,0
587,FALL 14,2015,285419,46449,5750,0,0,3250,0,0,0
587,SPRING 15,2015,285419,46449,5750,0,0,3250,0,0,0
588,FALL 12,2013,72782,9443,500,0,0,0,0,0,0
588,SPRING 13,2013,72782,9443,0,0,1750,0,0,0,0
588,FALL 13,2014,78231,11186,5500,0,0,3250,0,0,13581
588,SPRING 14,2014,78231,11186,5500,0,0,3250,0,0,16649
590,FALL 12,2013,144030,32825,500,0,0,0,0,0,0
590,FALL 13,2014,178651,54019,500,0,0,0,0,0,0
590,SPRING 14,2014,178651,54019,500,0,0,0,0,0,0
590,FALL 14,2015,0,0,500,500,0,0,0,0,0
590,SPRING 15,2015,0,0,500,500,0,0,0,0,0
591,FALL 12,2013,0,0,750,0,1750,0,0,2775,0
591,SPRING 13,2013,0,0,0,0,0,0,0,0,18000
591,FALL 13,2014,20000,550,2250,0,1750,3000,2750,2548,8000
592,SPRING 13,2013,28185,1822,1000,0,0,0,0,1850,0
592,FALL 13,2014,57696,10659,3750,1,1750,0,0,0,0
592,SPRING 14,2014,57696,10659,3750,0,1750,0,0,0,0
592,FALL 14,2015,0,0,4250,1,0,0,0,0,0
592,SPRING 15,2015,0,0,4250,0,0,0,0,0,0
593,FALL 12,2013,103545,23083,1000,0,0,0,0,0,8500
593,SPRING 13,2013,103545,23083,0,0,0,0,0,0,8500
594,FALL 12,2013,112312,40586,750,0,0,1000,0,0,0
594,SPRING 13,2013,112312,40586,0,0,0,1000,0,0,0
594,FALL 13,2014,112312,37289,500,0,1750,1000,0,0,0
594,SPRING 14,2014,112312,37289,500,0,1750,1000,0,0,0
594,SUMMER 14,2014,112312,37289,0,0,2250,1000,0,0,8861
594,FALL 14,2015,116101,19443,500,0,2250,1000,0,0,20106
594,SPRING 15,2015,116101,19443,500,0,2250,1000,0,0,20106
597,FALL 12,2013,83522,11175,2500,0,0,0,0,0,0
597,SPRING 13,2013,83522,11175,0,2000,1750,0,0,0,11350
597,FALL 13,2014,110541,21848,6250,250,1750,1000,0,0,24881
597,SPRING 14,2014,110541,21848,6250,250,1750,1000,0,0,14381
597,FALL 14,2015,93396,7608,6250,250,2750,1000,0,0,8850
597,SPRING 15,2015,93396,7608,6250,250,2750,1000,0,0,8850
598,FALL 12,2013,144389,33780,250,0,1750,0,0,0,0
598,SPRING 13,2013,144389,33780,750,0,0,0,0,0,0
598,FALL 13,2014,175023,41077,750,0,2093,1158,0,0,0
599,FALL 12,2013,10661,0,0,0,0,0,0,0,9400
600,FALL 12,2013,31226,0,2500,0,1750,0,0,0,0
600,FALL 13,2014,21550,0,5000,0,1750,1000,0,2823,12809
600,SPRING 14,2014,21550,0,5000,0,1750,1000,0,2822,12808
600,FALL 14,2015,20443,0,5000,0,2750,1000,0,2865,9000
600,SPRING 15,2015,20443,0,5000,1060,2750,1000,0,2865,9000
600,SUMMER 15,2015,20443,0,0,0,0,0,0,0,7557
601,FALL 12,2013,0,0,2500,0,0,0,0,0,0
601,SPRING 13,2013,0,0,2500,0,0,0,0,0,0
601,FALL 13,2014,0,0,2500,0,0,0,0,0,0
601,SPRING 14,2014,0,0,2500,0,0,0,0,0,0
601,FALL 14,2015,0,0,2500,0,0,0,0,0,0
601,SPRING 15,2015,0,0,2500,0,0,0,0,0,0
602,FALL 12,2013,134901,26514,0,2300,0,0,0,0,0
602,SPRING 13,2013,134901,26514,0,6764,0,0,0,0,0
602,FALL 13,2014,48448,1813,0,1155,0,0,0,1898,1750
602,SPRING 14,2014,48448,1813,0,5978,0,0,0,1897,1750
602,SUMMER 14,2014,48448,1813,0,3543,1375,500,0,0,0
602,FALL 14,2015,246,0,0,924,2750,3500,0,2865,1500
602,SPRING 15,2015,246,0,0,7022,2750,3500,0,2865,6500
602,SUMMER 15,2015,246,0,0,8948,1375,1750,0,0,3610
603,FALL 12,2013,99823,19153,1500,0,0,0,0,0,0
603,FALL 13,2014,97816,11630,1500,0,0,0,0,0,0
603,SPRING 14,2014,97816,11630,1500,0,0,0,0,0,0
603,FALL 14,2015,97001,8041,1500,0,0,0,0,0,0
603,SPRING 15,2015,97001,8041,1500,0,0,0,0,0,0
604,FALL 12,2013,111999,11796,250,0,1750,0,0,0,0
604,SPRING 13,2013,111999,11796,750,0,0,0,0,0,0
604,FALL 13,2014,116475,12478,6750,0,2750,1000,2000,0,1250
604,SPRING 14,2014,116475,12478,6750,0,2750,1000,2000,0,1250
605,FALL 12,2013,73619,7971,3500,0,0,0,0,0,0
606,FALL 12,2013,121797,13141,0,0,0,1000,0,0,0
606,FALL 13,2014,114353,23605,1875,0,1750,1000,0,0,0
606,SPRING 14,2014,114353,23605,0,6073,1750,1000,0,0,0
606,FALL 14,2015,108534,21547,0,0,2250,1000,0,0,0
606,SPRING 15,2015,108534,21547,0,0,2250,1000,0,0,0
607,FALL 12,2013,60165,1171,250,0,0,0,0,0,0
607,SPRING 13,2013,60165,1171,500,0,0,0,0,0,0
607,FALL 13,2014,56124,2376,3250,0,2250,1000,125,1648,15109
607,SPRING 14,2014,56124,2376,3250,0,2250,1000,125,1647,15108
607,SUMMER 14,2014,56124,2376,0,0,2250,1000,0,0,7731
607,FALL 14,2015,57487,3332,3250,0,2750,1000,0,1190,15666
607,SPRING 15,2015,57487,3332,3250,0,2750,1000,0,1190,15666
608,SPRING 13,2013,24162,0,0,0,1750,0,0,2775,0
608,FALL 13,2014,33931,0,5000,0,0,0,0,2823,0
608,SPRING 14,2014,33931,0,5000,0,0,0,0,2822,0
609,FALL 13,2014,0,0,7000,0,0,0,0,0,0
609,SPRING 14,2014,0,0,8506,0,0,0,0,0,0
609,FALL 14,2015,0,0,7000,500,0,0,0,0,0
609,SPRING 15,2015,0,0,7000,500,0,0,0,0,0
610,FALL 12,2013,6642,0,3500,0,0,0,0,2775,0
610,FALL 13,2014,425,0,4750,1232,0,0,0,2823,1250
610,SPRING 14,2014,425,0,4750,1078,0,0,0,2822,2250
610,FALL 14,2015,12223,1101,4750,1078,0,0,0,2290,2618
610,SPRING 15,2015,12223,1101,4750,1001,0,0,0,1718,2618
611,FALL 12,2013,428351,51264,250,0,0,0,0,0,18875
611,FALL 13,2014,375000,35843,0,0,0,0,0,0,20131
611,SPRING 14,2014,375000,35843,0,0,0,0,0,0,20131
612,FALL 12,2013,0,0,0,0,0,0,0,2775,0
612,SPRING 13,2013,0,0,0,0,0,0,0,2775,1500
612,FALL 13,2014,1293,0,5745,1,0,0,0,2823,0
612,SPRING 14,2014,1293,0,5744,0,0,0,0,2822,0
612,FALL 14,2015,0,0,3355,1,500,0,0,2865,0
612,SPRING 15,2015,0,0,3354,0,500,0,0,2865,0
612,SUMMER 15,2015,0,0,0,0,2750,3500,0,0,0
613,FALL 12,2013,47605,3359,2500,0,0,0,0,1100,9585
613,SPRING 13,2013,47605,3359,0,0,0,1000,0,0,23754
613,FALL 13,2014,49466,5022,4250,0,2250,1000,0,303,26829
613,SPRING 14,2014,49466,5022,4250,0,2250,1000,0,302,15828
613,FALL 14,2015,65548,9627,4250,0,2250,1000,0,0,37506
613,SPRING 15,2015,65548,9627,4250,0,2250,1000,0,0,16606
614,FALL 12,2013,127578,35895,3000,0,0,0,0,0,0
614,FALL 13,2014,95884,31027,3000,0,1750,1000,0,0,500
614,SPRING 14,2014,95884,31027,3000,0,1750,1000,0,0,0
614,FALL 14,2015,78748,5759,3000,0,2250,1000,1500,0,591
614,SPRING 15,2015,78748,5759,3000,0,2250,1000,1500,0,591
614,SUMMER 15,2015,78748,5759,0,0,1375,500,2500,0,0
615,FALL 12,2013,49531,3550,0,0,0,0,2750,1000,17000
615,SUMMER 13,2013,49531,3550,0,0,0,0,0,0,20000
615,FALL 13,2014,51856,4337,2500,0,2250,1000,0,648,22439
615,SPRING 14,2014,51856,4337,2500,0,2250,1000,0,0,29733
615,SUMMER 14,2014,51856,4337,0,0,2250,1000,0,0,0
615,FALL 14,2015,53766,4578,2500,0,2250,1000,0,590,41016
615,SPRING 15,2015,53766,4578,2500,0,2250,1000,0,590,9984
615,SUMMER 15,2015,53766,4578,0,0,0,0,0,0,4500
616,FALL 13,2014,0,0,4000,0,0,0,0,0,1250
616,SPRING 14,2014,0,0,4000,0,0,0,0,0,1250
616,FALL 14,2015,0,0,4000,0,0,0,0,0,1500
616,SPRING 15,2015,0,0,4000,0,0,0,0,0,1500
617,FALL 13,2014,0,0,2000,0,0,0,0,0,0
617,SPRING 14,2014,0,0,2000,0,0,0,0,0,0
617,FALL 14,2015,0,0,2000,0,0,0,0,0,0
617,SPRING 15,2015,0,0,2000,0,0,0,0,0,0
618,FALL 12,2013,37348,2759,1250,0,1750,0,0,0,0
618,SPRING 13,2013,37348,2759,0,0,0,1000,0,0,0
619,SPRING 13,2013,24142,5095,0,6809,0,0,0,0,0
619,FALL 13,2014,38004,11324,0,0,2750,3500,0,0,0
619,SPRING 14,2014,38004,11324,0,6587,2750,3500,0,0,0
619,SUMMER 14,2014,38004,11324,0,3543,2750,3500,0,0,0
619,FALL 14,2015,16149,2806,0,0,2750,3500,0,1440,0
619,SPRING 15,2015,16149,2806,0,0,2750,3500,0,1440,0
619,SUMMER 15,2015,16149,2806,0,3526,1375,1750,0,0,0
620,FALL 12,2013,138958,16528,0,0,0,0,0,0,1500
620,SPRING 13,2013,138958,16528,0,0,0,0,0,0,1125
620,FALL 13,2014,0,0,5764,1,0,0,0,0,0
620,SPRING 14,2014,0,0,5764,0,0,0,0,0,0
620,FALL 14,2015,0,0,5932,1,0,0,0,0,0
620,SPRING 15,2015,0,0,5932,0,0,0,0,0,0
621,FALL 12,2013,19098,0,250,0,0,0,0,0,8640
621,SPRING 13,2013,19098,0,4500,1600,0,0,0,2775,8639
621,FALL 13,2014,5961,110,7000,1280,0,541,0,2748,11890
621,SPRING 14,2014,5961,110,7000,1203,0,541,0,2747,11889
623,FALL 12,2013,163695,90433,3500,0,0,0,0,0,12574
623,FALL 13,2014,215967,27533,5000,1,1750,1000,0,0,2000
623,SPRING 14,2014,215967,27533,5000,0,1750,1000,0,0,0
623,FALL 14,2015,215967,27366,5000,1,2750,1000,0,0,0
623,SPRING 15,2015,215967,27366,5000,0,2750,1000,0,0,0
625,FALL 12,2013,8,0,0,0,1750,0,0,0,0
625,SPRING 13,2013,8,0,0,0,0,3000,0,2775,0
626,SPRING 13,2013,199332,75213,4000,0,0,0,0,0,1075
626,FALL 13,2014,196187,92529,4000,1001,0,3250,0,0,1250
626,SPRING 14,2014,196187,92529,4000,1078,0,3250,0,0,1250
626,FALL 14,2015,0,0,4000,0,0,0,0,0,0
626,SPRING 15,2015,0,0,4000,0,0,0,0,0,0
627,SPRING 13,2013,100269,11692,3000,0,0,0,0,0,0
627,FALL 13,2014,92811,5732,3750,1,1750,1000,0,0,0
627,SPRING 14,2014,92811,5732,3750,0,1750,1000,0,0,0
627,FALL 14,2015,104812,15920,4250,581,2250,1000,0,0,0
627,SPRING 15,2015,104812,15920,4250,580,2250,1000,0,0,0
628,FALL 12,2013,299826,99999,0,0,0,0,0,0,1075
628,SPRING 13,2013,299826,99999,4500,1200,0,0,0,0,1075
629,FALL 13,2014,10400,0,2500,0,2250,1000,0,2823,14809
629,SPRING 14,2014,10400,0,2500,0,2250,1000,0,2822,14808
629,FALL 14,2015,15000,0,2500,265,2750,1000,0,2865,12250
629,SPRING 15,2015,15000,0,2500,3510,2750,1000,0,2865,12250
630,FALL 12,2013,42187,2055,0,0,1750,1000,0,0,0
630,SPRING 13,2013,42187,2055,2500,0,0,0,0,0,14824
631,FALL 13,2014,0,0,0,125,0,0,0,0,0
631,SPRING 14,2014,0,0,0,6198,0,0,0,0,0
631,SUMMER 14,2014,0,0,0,4108,0,0,0,0,0
631,SPRING 15,2015,0,0,0,5856,0,0,0,0,0
632,FALL 12,2013,0,0,500,0,0,0,0,0,6651
632,SPRING 13,2013,0,0,0,0,0,0,0,0,6651
632,FALL 13,2014,0,0,6500,0,0,0,0,0,6651
632,SPRING 14,2014,0,0,6500,0,0,0,0,0,6651
632,FALL 14,2015,0,0,6500,0,0,0,0,0,6651
632,SPRING 15,2015,0,0,6500,0,0,0,0,0,6652
634,FALL 12,2013,66015,7796,4500,0,0,0,0,0,0
634,SPRING 13,2013,66015,7796,0,0,1750,1000,0,0,0
634,FALL 13,2014,67170,9919,6250,0,1750,1000,0,0,0
634,SPRING 14,2014,67170,9919,6250,0,1750,1000,0,0,32000
634,FALL 14,2015,59262,6670,6250,0,0,0,0,0,40394
634,SPRING 15,2015,59262,6670,6250,0,0,0,0,0,7606
634,SUMMER 15,2015,59262,6670,0,0,0,0,0,0,7635
635,FALL 12,2013,94212,7189,2500,0,0,0,0,0,0
635,SPRING 13,2013,94212,7189,0,0,1750,1000,0,0,0
636,FALL 13,2014,9812,0,2867,1,0,0,0,2823,0
636,SPRING 14,2014,9812,0,2866,0,0,0,0,2822,0
636,FALL 14,2015,10274,0,1042,1,0,0,0,2865,1500
636,SPRING 15,2015,10274,0,1042,0,0,0,0,2865,1500
637,FALL 12,2013,212807,58043,250,0,0,0,0,0,0
637,FALL 13,2014,206319,60208,0,0,0,0,0,0,3000
638,FALL 12,2013,27806,30,250,0,0,0,0,0,0
638,FALL 13,2014,25802,207,6000,0,2250,1000,0,2698,0
638,SPRING 14,2014,25802,207,6000,0,2250,1000,0,2697,4518
639,FALL 12,2013,99485,7271,2000,0,0,0,0,0,0
639,FALL 13,2014,116029,22073,2000,0,2250,1000,0,0,0
639,SPRING 14,2014,116029,22073,2000,0,2250,1000,0,0,0
639,FALL 14,2015,113094,24926,4250,1,0,0,0,0,0
639,SPRING 15,2015,113094,24926,4250,0,0,0,0,0,0
640,FALL 12,2013,400000,85787,0,1300,0,2750,0,0,0
640,SPRING 13,2013,400000,85787,4500,0,0,0,0,0,0
640,FALL 13,2014,0,0,4500,1648,0,0,0,0,4750
640,SPRING 14,2014,0,0,4500,1339,0,0,0,0,4750
640,FALL 14,2015,0,0,4500,1339,0,0,0,0,5000
640,SPRING 15,2015,0,0,4500,1545,0,0,0,0,5000
641,FALL 12,2013,144657,18610,1000,0,0,1000,0,0,0
641,SPRING 13,2013,144657,18610,0,0,0,1000,0,0,0
641,FALL 13,2014,140509,12741,1500,0,1750,1000,0,0,16250
641,SPRING 14,2014,140509,12741,1500,0,1750,1000,0,0,18250
641,FALL 14,2015,229573,31207,1500,0,2750,1000,0,0,15000
641,SPRING 15,2015,229573,31207,1500,0,2750,1000,0,0,15500
641,SUMMER 15,2015,229573,31207,0,0,1375,500,0,0,3750
642,FALL 12,2013,85874,5142,2500,0,0,0,0,0,13000
642,SPRING 13,2013,85874,5142,2500,0,0,1000,0,0,0
642,FALL 13,2014,121116,13479,5000,0,1750,1000,0,0,0
642,SPRING 14,2014,121116,13479,5000,0,1750,1000,0,0,13500
642,FALL 14,2015,98786,18195,6536,0,2750,1000,2750,0,0
642,SPRING 15,2015,98786,18195,6536,0,2750,1000,2750,0,0
643,FALL 12,2013,41900,11825,500,0,0,0,0,0,0
643,SPRING 13,2013,41900,11825,4500,0,0,0,0,0,0
644,FALL 12,2013,62907,6156,1500,0,0,0,0,0,0
644,SPRING 13,2013,62907,6156,1250,0,0,0,0,0,0
645,FALL 12,2013,135694,33200,2500,1500,0,0,0,0,0
645,SPRING 13,2013,135694,33200,0,1600,0,0,0,0,1075
645,FALL 13,2014,131981,37591,5000,1500,0,0,0,0,1250
645,SPRING 14,2014,131981,37591,5000,1500,0,0,0,0,1250
645,FALL 14,2015,135818,15831,5000,2839,2250,1000,0,0,1500
645,SPRING 15,2015,135818,15831,5000,2736,2250,1000,0,0,1500
646,FALL 12,2013,99144,80526,1500,0,0,0,0,0,17074
646,FALL 13,2014,142519,95469,3000,0,0,3250,0,0,17131
646,SPRING 14,2014,142519,95469,3000,0,0,3250,0,0,17131
646,FALL 14,2015,119939,218599,3000,0,0,3250,0,0,17606
646,SPRING 15,2015,119939,218599,3000,0,0,3250,0,0,17606
647,FALL 12,2013,12915,0,0,0,1750,0,0,2775,19200
647,SPRING 13,2013,12915,0,0,600,0,0,0,0,0
647,FALL 13,2014,16986,0,5250,0,2250,1000,0,2823,21989
647,SPRING 14,2014,16986,0,5250,0,2250,1000,0,2822,23834
647,SUMMER 14,2014,16986,0,0,0,2750,1000,0,0,20392
647,FALL 14,2015,12485,1000,5250,4125,0,0,0,0,35631
647,SPRING 15,2015,12485,1000,5250,4125,0,0,0,0,14731
647,SUMMER 15,2015,12485,1000,0,0,0,0,0,0,37008
648,FALL 12,2013,86938,33105,250,0,0,0,0,0,0
648,FALL 13,2014,0,0,500,0,0,0,0,0,0
651,FALL 12,2013,0,0,0,0,0,0,0,0,33849
651,SPRING 13,2013,0,0,1500,0,0,1000,0,0,15483
651,SUMMER 13,2013,0,0,0,0,0,0,0,0,21033
651,FALL 13,2014,0,0,2250,0,2250,1000,0,2823,38959
651,SPRING 14,2014,0,0,2250,0,2250,1000,0,2822,19558
651,SUMMER 14,2014,0,0,0,0,1375,500,0,0,17748
651,FALL 14,2015,8000,0,2250,0,2750,1000,1500,2865,18651
651,SPRING 15,2015,8000,0,2250,0,2750,1000,1500,2865,21569
651,SUMMER 15,2015,8000,0,0,0,0,8496,0,0,5184
652,FALL 12,2013,0,0,2500,0,0,0,0,0,0
652,SPRING 13,2013,0,0,2500,0,0,0,0,0,0
652,FALL 13,2014,0,0,5989,1,0,0,0,0,0
652,SPRING 14,2014,0,0,5989,0,0,0,0,0,16000
652,FALL 14,2015,0,0,3067,1,0,0,0,2865,0
652,SPRING 15,2015,0,0,3067,0,0,0,0,2865,0
653,FALL 12,2013,24229,0,1250,0,1750,0,0,0,185
653,SPRING 13,2013,24229,0,1000,0,0,0,0,0,0
653,FALL 13,2014,39141,1801,1000,0,1750,1000,0,1898,28984
653,SPRING 14,2014,39141,1801,1000,0,1750,1000,0,1897,17983
653,SUMMER 14,2014,39141,1801,0,0,1125,500,0,0,11856
653,FALL 14,2015,36294,942,1000,0,0,0,0,0,24206
653,SPRING 15,2015,36294,942,1000,0,0,0,0,0,29770
653,SUMMER 15,2015,36294,942,0,0,0,0,0,0,16560
654,FALL 12,2013,64750,26080,0,0,0,1000,0,0,0
654,FALL 13,2014,54729,20015,6500,0,1750,1000,0,0,0
654,SPRING 14,2014,54729,20015,6500,0,1750,1000,0,0,0
654,FALL 14,2015,59130,35119,6500,0,0,3250,0,0,0
654,SPRING 15,2015,59130,35119,6500,0,0,3250,0,0,0
655,FALL 12,2013,77208,9876,1,0,0,1000,0,0,19250
655,SPRING 13,2013,77208,9876,0,0,0,0,0,0,19250
655,FALL 13,2014,71979,9509,0,1549,1750,1000,2000,0,8250
655,SPRING 14,2014,71979,9509,0,0,1750,1000,2000,0,8250
655,FALL 14,2015,70651,10647,0,866,2250,1000,1500,0,9250
655,SPRING 15,2015,70651,10647,0,866,2250,1000,1500,0,9250
656,FALL 12,2013,258254,68093,2500,0,0,0,0,0,0
656,SPRING 13,2013,258254,68093,1500,1200,0,0,0,0,0
656,FALL 13,2014,248000,66890,4000,1232,0,0,0,0,1250
656,SPRING 14,2014,248000,66890,4000,1232,0,0,0,0,1250
656,FALL 14,2015,394816,90306,4000,1155,0,0,0,0,1500
656,SPRING 15,2015,394816,90306,4000,1155,0,0,0,0,1500
657,FALL 12,2013,10000,0,1000,0,0,0,0,2775,10174
657,SPRING 13,2013,10000,0,1000,0,1750,1000,0,0,0
